User,Date,post_text,quotedPost_text,Reply_count,Repost_count,Like_count,View_count
@nusajjaa,2026-01-03-10:24:00,"Program Makan Bergizi Gratis (MBG) kini mulai menuai hasil. Pemenuhan gizi yang konsisten terbukti memberi dampak nyata bagi kesehatan dan semangat belajar anak-anak, sekaligus menggerakkan ekonomi lokal.",,0,0,0,55
@momysweety,2026-01-03-10:19:18,Semangat berbagi di bulan suci. Program Makan Bergizi Gratis terus berjalan untuk memastikan tiap anak punya energi  Karena gizi yang baik adalah investasi terbaik untuk masa depan bangsa,,0,0,0,22
@InformaPrintech,2026-01-03-10:18:47,"Akses gizi yang merata jadi kunci masa depan bangsa, Makan Bergizi Gratis hadir untuk itu. #GiziAnak#GiziAnak  #IndonesiaMaju#IndonesiaMaju ",,0,0,0,14
@InformaPrintech,2026-01-03-10:18:40,"Program Makan Bergizi Gratis bantu penuhi gizi anak dan ibu, langkah nyata untuk generasi sehat. #MakanBergiziGratis#MakanBergiziGratis  #IndonesiaSehat#IndonesiaSehat ",,0,0,0,22
@InformaPrintech,2026-01-03-10:18:32,"Program Makan Bergizi Gratis bantu penuhi gizi anak dan ibu, langkah nyata untuk generasi sehat. #MakanBergiziGratis#MakanBergiziGratis  #IndonesiaSehat#IndonesiaSehat ",,1,0,1,28
@InformaPrintech,2026-01-03-10:18:23,Makan Bergizi Gratis meringankan beban keluarga dan jaga kualitas kesehatan anak. #PeduliGizi#PeduliGizi  #MakanBergiziGratis#MakanBergiziGratis ,,0,0,0,9
@InformaPrintech,2026-01-03-10:18:17,"Anak kenyang dan sehat lebih siap belajar, Makan Bergizi Gratis dukung pendidikan. #GiziUntukNegeri#GiziUntukNegeri  #IndonesiaSehat#IndonesiaSehat ",,0,0,0,3
@InformaPrintech,2026-01-03-10:17:16,"Program Makan Bergizi Gratis bantu penuhi gizi anak dan ibu, langkah nyata untuk generasi sehat. #MakanBergiziGratis#MakanBergiziGratis  #IndonesiaSehat#IndonesiaSehat ",,0,0,0,14
@nafisagara,2026-01-03-10:16:14,JANJI JIWA ADA DISKON 50% S/D 20 RB YAA ⬇️spf.shopee.co.id/20ouDCyEVI Irma jumat pagii paksa hybe ramune sudah regulasi kripto aman terus kerja optimis nyangkut makan bergizi gratis,,0,0,0,66
@SemadKinclong,2026-01-03-10:10:47,Program Makan Bergizi Gratis (MBG) benar-benar membawa perubahan. Anak-anak di sekolah terlihat senang dan lebih bersemangat belajar karena asupan gizinya tercukupi. Program seperti ini terasa nyata manfaatnya bagi masa depan generasi kita.,,0,0,0,46
@BayuNusa45,2026-01-03-10:10:43,"""Satu kata untuk MBG? 
Lihat senyum adik kecil ini sambil pegang nampan makan bergizi gratis: BAHAGIA!
Menu lengkap, sehat, dan gratis bikin anak-anak semangat belajar. Program ini benar-benar menyentuh hati 💖Terima kasih MBG! 🇮🇩🍱",,0,0,0,70
@SemadKinclong,2026-01-03-10:10:26,"Pelaksanaan Program MBG mulai menunjukkan hasil. Anak-anak mendapatkan makanan sehat dan seimbang di sekolah, sekaligus membangun kebiasaan makan bergizi sejak dini. Upaya ini jadi langkah penting mendukung tumbuh kembang mereka.",,0,0,0,143
@UpdateNegri,2026-01-03-10:10:21,Program Makan Bergizi Gratis MBG jadi program yang paling direspon positif masyarakat dalam survei nasional dengan mayoritas melihat manfaat nyata untuk pengeluaran keluarga.,,0,0,0,21
@aku_makyul,2026-01-03-10:10:00,"Lucunya adek adek ini ❤🥰🥰MBG mantap! MBG bergizi! 
Yummy....... 

Keceriaan mereka akan abadi dalam memori kebersamaan menikmati makan bersama di kelas. Sebenarnya ini pondasi bagus. Ada ikatan antar anak bangsa gara-gara MBG.",,0,0,0,73
@BayuNusa45,2026-01-03-10:09:58,"Senangnya anak-anak sekolah menerima Makan Bergizi Gratis (MBG)! 😄🍱Program andalan ini jadi yang paling direspons positif oleh masyarakat. Dari kehadiran siswa naik, gizi terpenuhi, sampai senyum bahagia seperti ini.MBG: Investasi nyata untuk masa depan Indonesia Emas! 🇮🇩❤️",,0,0,0,47
@Luiz_mart1n,2026-01-03-10:09:45,"Program MBG jadi yang paling positif diterima masyarakat😊 Foto anak-anak senang antri makan bergizi menunjukkan dampaknya: meningkatkan kesehatan, semangat belajar, dan mengurangi kekurangan gizi di sekolah. Dukung terus program penting ini.",,0,0,0,15
@Cantikaputri70,2026-01-03-10:08:20,"""Program Makan Bergizi Gratis (MBG) Tetap Berjalan di Bulan Ramadan! 🌙🍱Disesuaikan agar siswa bisa bawa pulang untuk berbuka puasa, dengan menu tahan lama seperti susu, kurma, telur, buah, dan kue bergizi. Komitmen pemerintah untuk generasi Indonesia sehat tetap kuat! 🇮🇩💪",,0,0,0,36
@Cantikaputri70,2026-01-03-10:08:03,"Program Makan Bergizi Gratis (MBG) mulai menuai hasil positif! Indikatornya terlihat jelas: kehadiran siswa melonjak hingga 95%, status gizi anak membaik, dan konsentrasi belajar meningkat.
Investasi jangka panjang untuk generasi sehat Indonesia! 💪🇮🇩",,0,0,0,19
@swaraqalbu,2026-01-03-10:06:59,"Senyum polos itu lahir dari hal sederhana: seporsi makan bergizi. Di tangan kecil mereka, ada perhatian negara dan harapan besar untuk masa depan. MBG bukan sekadar program, tapi bentuk kasih agar tak ada anak yang tumbuh tanpa kepedulian.",,0,0,0,22
@Siapadula,2026-01-03-10:06:42,Program Makan Bergizi Gratis (MBG) disambut antusias! Anak-anak sekolah tampak ceria menerima asupan nutrisi berkualitas. Kebijakan ini dinilai nyata membantu meringankan beban orang tua sekaligus mencetak generasi emas yang sehat dan cerdas. Dukungan publik terus mengalir.,,0,0,0,32
@denok_76,2026-01-03-10:05:54,"Menu sederhana, gizi terpenuhi 🍱Program Makan Bergizi Gratis (MBG) mulai menunjukkan hasil. Asupan anak-anak lebih terjaga, pola makan lebih baik, dan dampaknya terasa langsung di sekolah. Langkah kecil yang konsisten, manfaatnya besar ke depan. 💪📚",,0,0,0,50
@Rey_Bachtiar2,2026-01-03-10:05:49,Program Makan Bergizi Gratis mulai menunjukkan hasil nyata anak anak lebih sehat fokus belajar meningkat dan pemenuhan gizi makin merata sebagai investasi masa depan bangsa,,0,0,0,11
@Rey_Bachtiar2,2026-01-03-10:05:39,Program Makan Bergizi Gratis mendapat respons positif luas karena langsung dirasakan manfaatnya anak anak lebih sehat ceria dan siap belajar untuk masa depan yang lebih baik,,0,0,0,9
@denok_76,2026-01-03-10:05:34,"Anak-anak sekolah senyum sambil antre makan 🍽️Program Makan Bergizi Gratis (MBG) benar-benar terasa manfaatnya. Bukan cuma soal kenyang, tapi juga soal gizi dan semangat belajar. Pantas kalau jadi salah satu program yang paling direspons positif masyarakat. 👏",,0,0,1,47
@MAKsahang,2026-01-03-10:05:02,"Program Makan Bergizi Gratis (MBG) hadir sebagai wujud nyata kepedulian negara dalam mencetak generasi sehat, cerdas, dan berdaya saing. Gizi terpenuhi, semangat belajar meningkat, masa depan Indonesia pun semakin kuat.#MakanBergiziGratis#MakanBergiziGratis #GenerasiSehatIndonesia#GenerasiSehatIndonesia ",,0,0,0,36
@RanikaAnanda,2026-01-03-10:05:00,"Program Makan Bergizi Gratis yang merupakan tanda cinta dari pak Prabowo dan pemerintah untuk anak anak Indonesia, berhasil menjadi program yang paling mendapatkan respon positif dari masyarakat Indonesia.MBG telah membawa banyak manfaat baik yang dirasakan oleh masyarakat.",,0,0,0,30
@MAKsahang,2026-01-03-10:04:57,"Program Makan Bergizi Gratis (MBG) hadir sebagai wujud nyata kepedulian negara dalam mencetak generasi sehat, cerdas, dan berdaya saing. Gizi terpenuhi, semangat belajar meningkat, masa depan Indonesia pun semakin kuat.#MakanBergiziGratis#MakanBergiziGratis #GenerasiSehatIndonesia#GenerasiSehatIndonesia ",,1,0,0,45
@MAKsahang,2026-01-03-10:04:53,"Program Makan Bergizi Gratis (MBG) hadir sebagai wujud nyata kepedulian negara dalam mencetak generasi sehat, cerdas, dan berdaya saing. Gizi terpenuhi, semangat belajar meningkat, masa depan Indonesia pun semakin kuat.#MakanBergiziGratis#MakanBergiziGratis #GenerasiSehatIndonesia#GenerasiSehatIndonesia ",,1,0,0,18
@MAKsahang,2026-01-03-10:04:47,"Program Makan Bergizi Gratis (MBG) hadir sebagai wujud nyata kepedulian negara dalam mencetak generasi sehat, cerdas, dan berdaya saing. Gizi terpenuhi, semangat belajar meningkat, masa depan Indonesia pun semakin kuat.#MakanBergiziGratis#MakanBergiziGratis #GenerasiSehatIndonesia#GenerasiSehatIndonesia ",,1,0,0,14
@MAKsahang,2026-01-03-10:04:40,"Program Makan Bergizi Gratis (MBG) hadir sebagai wujud nyata kepedulian negara dalam mencetak generasi sehat, cerdas, dan berdaya saing. Gizi terpenuhi, semangat belajar meningkat, masa depan Indonesia pun semakin kuat.#MakanBergiziGratis#MakanBergiziGratis #GenerasiSehatIndonesia#GenerasiSehatIndonesia ",,1,0,0,60
@MiniMiniatur,2026-01-03-10:04:18,"Guru Besar Ekonomi IPB, Didin S. Damanhuri, mengatakan, program Makan Bergizi Gratis (MBG) bisa menjadi langkah strategis untuk memutus rantai ketimpangan, karena bukan sekedar bantuan sosial tapi sinyal perubahan besar dalam haluan ekonomi nasional.",,0,0,0,33
@Verdianhaganta,2026-01-03-10:03:49,"Program Makan Bergizi Gratis hadir bukan sekadar bagi-bagi makanan, tapi memastikan anak-anak berangkat sekolah dengan perut terisi dan semangat belajar yang utuh. Dari antrean sederhana ini, masa depan yang lebih sehat sedang disiapkan",,0,0,0,13
@revirevii1,2026-01-03-10:03:47,"Makan Bergizi Gratis tetap berjalan selama Ramadan karena kesehatan itu penting. Dengan gizi cukup, ibadah lancar, aktivitas pun tetap jalan.",,0,0,0,12
@swaraqalbu,2026-01-03-10:03:42,"Selamat pagi ☕ 

Senyum mereka tak dibuat-buat. Di tangannya ada porsi Makan Bergizi Gratis, di matanya tersimpan harapan. Bagi mereka, makan bukan sekadar kenyang, tapi tanda bahwa negara hadir dan peduli pada masa depan mereka.",,0,0,0,43
@Verdianhaganta,2026-01-03-10:03:30,"Program Makan Bergizi Gratis mulai menunjukkan hasil nyata di lapangan. Asupan gizi anak yang lebih terjaga berdampak langsung pada kesehatan, semangat belajar, dan kesiapan mereka mengikuti kegiatan sekolah setiap hari",,0,0,0,19
@LoveToleransi,2026-01-03-10:03:15,Makan Bergizi Gratis (MBG) perlahan mulai menuai hasil. Salah satu indikator paling mudah terlihat adalah tingkat kehadiran siswa yang melonjak signifikan,,0,0,0,9
@Yudagosahh,2026-01-03-10:03:10,"Program Makan Bergizi Gratis terus menunjukkan dampak nyata
Anak anak mendapatkan asupan gizi seimbang
Warga merasakan kehadiran negara
Hasil pertanian lokal terserap
Ekonomi bergerak dari bawahMBG bukan sekadar bantuan
Ini investasi untuk masa depan generasi",,0,0,0,28
@Yudagosahh,2026-01-03-10:02:27,"Program Makan Bergizi Gratis (MBG) terus memberi dampak nyata.
Anak-anak mendapatkan asupan gizi yang layak, sementara bahan pangan lokal terserap dan ekonomi warga tetap bergerak.
Kebijakan yang hadir langsung menyentuh kebutuhan masyarakat.",,0,0,0,24
@KucintaNegeri,2026-01-03-10:02:21,"Menurut kepala BGN, selama bulan Ramadan, program MBG atau makan bergizi gratis tetap dilaksanakan. Jadi, selama sekolah masih masuk, program ini tetap berjalan, hanya saja mekanismenya berbeda dibanding hari biasa.",,0,0,0,21
@Rimba1112,2026-01-03-10:02:02,Senyum anak-anak saat menerima makanan bergizi ini nggak bisa bohong 🥰 Program Makan Bergizi Gratis (MBG) benar-benar terasa manfaatnya dan jadi harapan baru untuk masa depan generasi kita.,,0,0,0,26
@Chipschocho8Cho,2026-01-03-10:02:01,"Makanan bergizi, anak pun lebih berenergi. 🍱✨Program Makan Bergizi Gratis (MBG) mulai menunjukkan hasil nyata—terlihat dari asupan yang seimbang, semangat belajar yang meningkat, dan senyum anak-anak yang makin ceria. Langkah kecil hari ini, dampak besar untuk masa depan.",,0,0,0,19
@berli_flo,2026-01-03-10:02:00,"Manfaat MBG Dilokasi bencana, hasil tani & kebun lokal terserap, warga makan bergizi 👍🇮🇩@prabowo@prabowo ",,0,0,0,27
@bhinneka_news,2026-01-03-10:01:47,"Dengan Program Makan Bergizi Gratis, setiap anak memiliki energi untuk belajar dan bermimpi, sementara ekonomi ikut bergerak melalui penyerapan 25 ribu tenaga kerja dan layanan luas#GenerasiEmas2045#GenerasiEmas2045  #EkonomiTumbuh#EkonomiTumbuh ",,0,0,0,11
@rai_abb,2026-01-03-10:01:40,"Program Makan Bergizi Gratis dipastikan tetap berjalan selama bulan Ramadan! 
Kepala Badan Gizi Nasional menyampaikan bahwa jika sekolah tetap masuk, program akan terus berlanjut dengan penyesuaian mekanisme. Makanan akan diberikan untuk dibawa pulang sebagai menu berbuka puasa.",,0,1,1,43
@bhinneka_news,2026-01-03-10:01:36,"Melalui Program Makan Bergizi Gratis, negara hadir memastikan masa depan cerah anak bangsa sekaligus mendorong ekonomi dengan menjangkau 1,65 juta warga dan menyerap 25 ribu tenaga kerja#MakanBergiziGratis#MakanBergiziGratis  #EkonomiNasional#EkonomiNasional ",,1,0,1,25
@Chipschocho8Cho,2026-01-03-10:01:12,Beragam senyum kecil menyambut harapan besar. 🍽️✨Program Makan Bergizi Gratis (MBG) hadir sebagai langkah nyata mendukung tumbuh kembang anak dan masa depan generasi Indonesia. Program ini pun mendapat respons positif dari masyarakat karena manfaatnya langsung dirasakan.,,0,0,0,15
@diyarablues,2026-01-03-10:00:37,Makan Bergizi Gratis (MBG) menjadi salah satu program pemerintah yang mendapat respons paling positif dari masyarakat. Hal itu diketahui dari hasil survei nasional Indonesian Social Survey (ISS),,0,0,0,21
@velyn6726,2026-01-03-10:00:32,"Senyum ceria anak-anak saat menerima makanan di Program Makan Bergizi Gratis (MBG) mencerminkan mengapa program ini jadi yang paling positif didukung masyarakat. Program ini tak hanya memenuhi perut, tapi juga memberikan semangat belajar bagi generasi muda. 💛_",,0,0,0,23
@BubuAqila,2026-01-03-10:00:32,"Walau Ramadan, Makan Bergizi Gratis tetap jalan. 
Anak-anak tetap dapat asupan sehat, tinggal disesuaikan waktunya. 
Puasa jalan, gizi juga aman. Ini baru berpikiran lengkap.",,0,0,0,27
@Jaka_Gludug,2026-01-03-10:00:06,"Senyum adik ini jadi bukti kalau Program Makan Bergizi Gratis (MBG) bukan sekadar wacana, tapi harapan nyata buat generasi emas Indonesia. 
Gizi tercukupi, belajar jadi makin semangat! Semoga program ini berjalan lancar dan merata di seluruh pelosok negeri.",,0,0,0,43
@anyong_bswan,2026-01-03-10:00:03,Senyum anak-anak sekolah jadi bukti nyata Program Makan Bergizi Gratis (MBG) benar-benar dirasakan manfaatnya.,,0,0,0,19
@RanikaAnanda,2026-01-03-10:00:02,"Program Makan Bergizi Gratis berhasil membawa semangat dan antusiasme dari anak anak penerima manfaat di seluruh Indonesia.MBG telah membawa banyak dampak positif dan harapan, dari generasi penerus bangsa untuk bisa tumbuh sehat dan kuat, demi masa depan mereka dan Indonesia.",,0,0,0,20
@Ryansheckler8,2026-01-03-10:00:01,"Di bulan Ramadan, Makan Bergizi Gratis tetap konsisten. 
Anak-anak tetap diperhatiin gizinya, jadi puasanya lebih lancar dan aktivitas sekolah nggak kedodoran. 
Program yang mikir jauh.",,0,0,0,12
@jodel_z,2026-01-03-10:00:01,"Program Makan Bergizi Gratis (MBG) jadi favorit masyarakat! Lihat senyum ceria anak-anak saat mendapatkan makanannya. Program ini bukan cuma isi perut, tapi juga jamin tumbuh kembang generasi muda kita.#ProgramMBG#ProgramMBG  #MakanBergizi#MakanBergizi  #AnakIndonesia#AnakIndonesia ",,0,0,0,22
@anyong_bswan,2026-01-03-10:00:01,"Program Makan Bergizi Gratis (MBG) terus menunjukkan hasil positif. Menu seimbang yang diterima siswa membantu mencukupi kebutuhan gizi harian, meningkatkan konsentrasi belajar, dan menjaga kesehatan anak sejak dini.",,0,0,0,24
@mel91420208,2026-01-03-10:00:01,"Program Makan Bergizi Gratis (MBG) tetap berjalan di Ramadan! makanan dibagikan untuk dibawa pulang berbuka; Menu tahan lama: susu, telur, buah, kurma, dengan konsep zero waste. Hak gizi anak terjaga di seluruh Indonesia.",,0,0,1,83
@shintaedevii,2026-01-03-10:00:01,"makan bergizi gratis tetap berjalan di bulan ramadan, artinya negara hadir tanpa libur untuk urusan gizi rakyat",,0,0,0,14
@shintaedevii,2026-01-03-10:00:01,satu kata untuk MBG: bikin anak-anak senyum sebelum bel masuk kelas 🥰 makan bergizi bukan cuma soal kenyang tapi juga rasa aman dan perhatian,,0,0,0,11
@Ramay4na,2026-01-03-10:00:00,"Ga kerasa sebentar lagi bulan Ramadhan gaes, Kepala BGN menyampaikan bahwa Makan Bergizi Gratis (MBG) tetap berjalan",,0,0,0,53
@khaliqbyard215,2026-01-03-10:00:00,"Ramadan bukan alasan berhenti peduli. 👉 Program Makan Bergizi Gratis tetap hadir, memastikan anak-anak tetap kuat dan sehat selama puasa. Nggak ribet, tapi dampaknya kerasa.",,0,0,0,7
@jojo_botak,2026-01-03-09:59:20,Langkah besar menuju Indonesia Emas dimulai 8 Januari dengan 19.188 SPPG yang siap beroperasi melayani 55 juta penerima program Makan Bergizi Gratis fokus pada tata kelola akuntabel & sistem operasional yg kuat adalah bukti keseriusan pemerintah bangun generasi sehat sejak dini,,0,0,0,32
@YuniSet69424831,2026-01-03-09:44:10,"MANFAAT MBG DI LOKASI BENCANA: HASIL TANI DAN KEBUN LOKAL TERSERAP, WARGA MAKAN BERGIZI",,0,0,0,12
@YuniSet69424831,2026-01-03-09:44:09,"MANFAAT MBG DI LOKASI BENCANA: HASIL TANI DAN KEBUN LOKAL TERSERAP, WARGA MAKAN BERGIZI",,1,0,0,11
@YuniSet69424831,2026-01-03-09:44:08,"MANFAAT MBG DI LOKASI BENCANA: HASIL TANI DAN KEBUN LOKAL TERSERAP, WARGA MAKAN BERGIZI",,1,0,0,16
@rahmanbfi8,2026-01-03-09:30:44,"Masa depan bangsa dimulai dari kesehatan sejak dalam kandungan. Lewat program Makan Bergizi Gratis (MBG) kebutuhan nutrisi harian ibu hamil, ibu menyusui dan balita kini jadi prioritas utama#MakanBergiziGratis#MakanBergiziGratis  #GenerasiEmas#GenerasiEmas  #KesehatanIbuDanAnak#KesehatanIbuDanAnak  #CegahStunting#CegahStunting  #PemerintahHadir#PemerintahHadir ",,0,0,1,21
@Kangsil,2026-01-03-09:21:58,Kroni Prabowo dalam Proyek Makan Bergizi Gratis,,0,0,0,18
@ilhamanasa12527,2026-01-03-09:19:57,Masa depan bangsa dimulai dari kesehatan sejak dalam kandungan. Lewat program Makan Bergizi Gratis (MBG)#MakanBergiziGratis#MakanBergiziGratis  #GenerasiEmas#GenerasiEmas  #KesehatanIbuDanAnak#KesehatanIbuDanAnak  #CegahStunting#CegahStunting  #PemerintahHadir#PemerintahHadir ,,0,0,0,12
@ilhamanasa12527,2026-01-03-09:19:52,Masa depan bangsa dimulai dari kesehatan sejak dalam kandungan. Lewat program Makan Bergizi Gratis (MBG)#MakanBergiziGratis#MakanBergiziGratis  #GenerasiEmas#GenerasiEmas  #KesehatanIbuDanAnak#KesehatanIbuDanAnak  #CegahStunting#CegahStunting  #PemerintahHadir#PemerintahHadir ,,0,0,0,12
@ilhamanasa12527,2026-01-03-09:19:43,Masa depan bangsa dimulai dari kesehatan sejak dalam kandungan. Lewat program Makan Bergizi Gratis (MBG)#MakanBergiziGratis#MakanBergiziGratis  #GenerasiEmas#GenerasiEmas  #KesehatanIbuDanAnak#KesehatanIbuDanAnak  #CegahStunting#CegahStunting  #PemerintahHadir#PemerintahHadir ,,0,0,0,12
@Dapurngebul00,2026-01-03-09:16:52,"Makan Bergizi Gratis, Masa Depan Cemerlang! #MBG#MBG #MakanBergiziGratis#MakanBergiziGratis #IndonesiaSehat#IndonesiaSehat #GenerasiEmas#GenerasiEmas ",,0,0,1,12
@KahayanPaksi,2026-01-03-08:58:28,"Sahabat Bahari, budi daya tematik nila bioflok di KDKMP Sidoarum, Sleman dorong produksi ikan dan ketahanan pangan daerah, bersinergi dengan SPPG untuk dukung Program Makan Bergizi Gratis (MBG).#KKP2026GrowStronger#KKP2026GrowStronger  #SaktiWahyuTrenggono#SaktiWahyuTrenggono  #KKPGOID#KKPGOID  #BudiDayaTematik#BudiDayaTematik  #pacubudi4V97B#pacubudi4V97B ",,0,0,0,28
@ahcmadriskiy7,2026-01-03-08:49:50,"Konteksnya MBG itu makan bergizi gratis jadi yg perlu dibahas bergizi atau nggak, kalau nggak bergizi ya ngabisin anggaran ga jelas",,0,0,0,74
@LucuTanpa,2026-01-03-08:44:58,Tafsiran bebas makan bergizi GRATiS ala kader psi,,0,0,0,100
@Satrio60094984,2026-01-03-08:39:26,"Bagi anak-anak di daerah terpencil, program Makan Bergizi Gratis bukan sekadar makanan — tapi harapan
 #DariMBGUntukIndonesiaHebat#DariMBGUntukIndonesiaHebat ",,0,0,0,10
@nusabalicom,2026-01-03-08:37:33,"Layanan MBG (makan bergizi gratis) sempat ditutup per Rabu, 31 Desember 2025. Namun, akan dibuka kembali mulai Kamis (8/1).",,0,0,0,37
@Cahayam46075895,2026-01-03-08:33:38,Manfat MBG di lokasi bencana: hasil tani dan kebun lokal terserap warga makan bergizi. #makanbergizigratis#makanbergizigratis  #nawacita#nawacita  #makanbergizi#makanbergizi ,,0,0,0,9
@fahrezahaldi,2026-01-03-08:30:02,"yang siap mendukung Program Makan Bergizi Gratis (MBG).
Lewat kerja sama dengan SPPG setempat, sekitar 300 kg lele per minggu disiapkan untuk penuhi kebutuhan gizi masyarakat.",,0,0,0,30
@TasyaFahira18,2026-01-03-08:18:46,"Program Makan Bergizi Gratis hadir untuk penuhi kebutuhan gizi anak sejak dini, meningkatkan kesehatan dan daya saing generasi muda. Langkah nyata menuju Indonesia Emas 2045!#MakanBergiziGratis#MakanBergiziGratis  #GenerasiSehat#GenerasiSehat  #IndonesiaEmas#IndonesiaEmas ",,0,0,0,21
@TasyaFahira18,2026-01-03-08:18:42,"Program Makan Bergizi Gratis hadir untuk penuhi kebutuhan gizi anak sejak dini, meningkatkan kesehatan dan daya saing generasi muda. Langkah nyata menuju Indonesia Emas 2045!#MakanBergiziGratis#MakanBergiziGratis  #GenerasiSehat#GenerasiSehat  #IndonesiaEmas#IndonesiaEmas ",,0,0,0,19
@changoleona3011,2026-01-03-08:18:17,Makan bergizi gratis untuk anak Indonesia,Gizi cukup Anak aktif masa depan cerah,0,0,0,15
@changoleona3011,2026-01-03-08:17:20,Program MBG program makan bergizi generasi emas Indonesia maju,"Program MBG di NTB jangkau 1,65 juta warga dan serap 25 ribu tenaga kerja sepanjang 2025",0,0,0,17
@Intan_Baswedan,2026-01-03-08:15:31,Makan Bergizi Gratis menjadi langkah nyata membangun generasi sehat dan produktif.#MBG#MBG  #GiziSeimbang#GiziSeimbang ,,0,0,1,17
@changoleona3011,2026-01-03-08:15:29,Dukung program makan bergizi gratis untuk generasi emas,Program makan bergizi gratis Hadir membawa perubahan nyata,0,0,0,9
@changoleona3011,2026-01-03-08:14:59,Program makan bergizi gratis Hadir membawa perubahan nyata,,0,1,0,16
@changoleona3011,2026-01-03-08:14:38,Manfaat makan bergizi gratis,,0,1,0,18
@Inayah_PBW,2026-01-03-08:13:51,Program Makan Bergizi Gratis hadir untuk memastikan masyarakat mendapatkan asupan sehat dan berkualitas.#MBG#MBG  #GiziSeimbang#GiziSeimbang ,,0,0,1,30
@changoleona3011,2026-01-03-08:12:31,Makan bergizi gratis hari ini semangat belajar makin tinggi,,0,0,0,9
@Zannsa1,2026-01-03-07:55:14,"Masa depan bangsa dimulai dari kesehatan sejak dalam kandungan. Lewat program Makan Bergizi Gratis (MBG), kebutuhan nutrisi harian ibu hamil, ibu menyusui, dan balita kini menjadi prioritas utama. #MakanBergiziGratis#MakanBergiziGratis  #GenerasiEmas#GenerasiEmas  #KesehatanIbuDanAnak#KesehatanIbuDanAnak  #CegahStunting#CegahStunting ",,0,0,0,21
@Perjuangan52435,2026-01-03-07:54:36,Dukung Bersama Program Makan Bergizi Gratis #ManfaatMakanBergiziGratis#ManfaatMakanBergiziGratis #MakanBergiziGratis#MakanBergiziGratis ,,0,0,0,12
@Perjuangan52435,2026-01-03-07:54:21,Dukung Bersama Program Makan Bergizi Gratis #ManfaatMakanBergiziGratis#ManfaatMakanBergiziGratis #MakanBergiziGratis#MakanBergiziGratis ,,0,0,1,15
@BagusRBasuki,2026-01-03-07:41:14,Menteri Trenggono @swtrenggono bersama Bupati Boyolali Agus Irawan turun langsung melihat geliat budi daya lele yang siap mendukung Program Makan Bergizi Gratis (MBG).,,1,0,0,19
@kabarterb4ru,2026-01-03-06:49:54,Manfaat makan bergizi gratis,,0,0,0,15
@desma_yusmita,2026-01-03-06:23:41,"🐟🏡 aja, KDKMP Sidoarum juga bersinergi dengan SPPG setempat untuk memperkuat rantai pasok pangan lokal dan mendukung Program Makan Bergizi Gratis (MBG) 🍽️💪 #KKP2026GrowStronger#KKP2026GrowStronger  #SaktiWahyuTrenggono#SaktiWahyuTrenggono  #KKPGOID#KKPGOID  #BudiDayaTematik#BudiDayaTematik  #pacubudi4V2W0#pacubudi4V2W0 ",,0,0,0,16
@wartakitaID,2026-01-03-05:51:33,Artikel pilar ini akan membedah anatomi hukum Pasal 218 dan memberikan simulasi taktis bagaimana menyuarakan keresahan publik—seperti isu pemangkasan dana bencana demi program Makan Bergizi Gratis (MBG)—tanpa harus berakhir di balik jeruji besi.,,1,0,0,13
@uttaram03,2026-01-03-05:49:13,KDKMP Sidoarum juga bersinergi dengan SPPG setempat untuk memperkuat rantai pasok pangan lokal dan mendukung Program Makan Bergizi Gratis (MBG) 🍽️💪 #KKP2026GrowStronger#KKP2026GrowStronger  #SaktiWahyuTrenggono#SaktiWahyuTrenggono  #KKPGOID#KKPGOID  #BudiDayaTematik#BudiDayaTematik  #pacubudi4V3BN#pacubudi4V3BN ,,0,0,0,15
@alam_bp3btg,2026-01-03-03:44:37,dengan SPPG setempat untuk memperkuat rantai pasok pangan lokal dan mendukung Program Makan Bergizi Gratis (MBG) 🍽️💪 #KKP2026GrowStronger#KKP2026GrowStronger  #SaktiWahyuTrenggono#SaktiWahyuTrenggono  #KKPGOID#KKPGOID  #BudiDayaTematik#BudiDayaTematik  #pacubudi4V32I#pacubudi4V32I ,,0,0,0,11
@bbpbat_sukabumi,2026-01-03-00:02:42,setempat untuk memperkuat rantai pasok pangan lokal dan mendukung Program Makan Bergizi Gratis (MBG) 🍽️💪 #KKP2026GrowStronger#KKP2026GrowStronger  #SaktiWahyuTrenggono#SaktiWahyuTrenggono  #KKPGOID#KKPGOID  #BudiDayaTematik#BudiDayaTematik  #pacubudi4V2O2#pacubudi4V2O2 ,,0,0,1,128
@candrakkp,2026-01-03-00:01:50,setempat untuk memperkuat rantai pasok pangan lokal dan mendukung Program Makan Bergizi Gratis (MBG) 🍽️💪 #KKP2026GrowStronger#KKP2026GrowStronger  #SaktiWahyuTrenggono#SaktiWahyuTrenggono  #KKPGOID#KKPGOID  #BudiDayaTematik#BudiDayaTematik  #pacubudi4V2O2#pacubudi4V2O2 ,,0,0,0,18
@Speaorb,2026-01-02-21:46:16,Penyerapan puluhan ribu tenaga kerja lokal di NTB menjadi bukti dampak ekonomi positif dan Kerja Nyata program makan bergizi gratis #LanjutkanMBG#LanjutkanMBG  #와인드업#와인드업  #WINDUP#WINDUP ,,0,0,0,22
@matildapuutrii,2026-01-02-20:56:33,Makan bergizi gratis penuhi gizi anak,,0,0,1,5
@matildapuutrii,2026-01-02-20:56:31,Makan bergizi gratis tingkatkan konsentrasi belajar anak,,1,0,1,6
@matildapuutrii,2026-01-02-20:53:18,Makan bergizi gratis tingkatkan konsentrasi belajar anak,,0,0,0,11
